#BGC Name	Clan Number	Family Number
JAMFMR010000003.region002	10238	10238
JAMFMS010000009.region002	10238	10238
JAMFMT010000018.region001	10238	10238
JAMFMU010000016.region001	10238	10238
JAMFMV010000010.region002	10238	10238
JAMFMW010000008.region001	10238	10238
JAMFMX010000012.region002	10238	10238
JANAXC010000002.region001	10238	10238
JANAXD010000056.region001	10238	10238
JANAXE010000066.region001	10238	10238
JANAXF010000056.region001	10238	10238
JANAXG010000053.region001	10238	10238
JANAXH010000063.region001	10238	10238
JANAXI010000061.region001	10238	10238
JANAXJ010000039.region001	10238	10238
JANAXL010000039.region001	10238	10238
JANAXM010000067.region001	10238	10238
JANAXN010000008.region001	10238	10238
JANAXQ010000014.region001	10238	10238
JANAXR010000054.region001	10238	10238
JANAXS010000055.region001	10238	10238
JANAXT010000005.region001	10238	10238
JANAXU010000059.region001	10238	10238
JANAXV010000026.region001	10238	10238
JANAXW010000062.region001	10238	10238
JANAXX010000061.region001	10238	10238
JANAYB010000058.region001	10238	10238
JANAYD010000027.region001	10238	10238
JANAYF010000069.region001	10238	10238
JANAYG010000055.region001	10238	10238
JANAYH010000004.region002	10238	10238
JANAYM010000087.region001	10238	10238
JANAYO010000017.region001	10238	10238
JANAYP010000061.region001	10238	10238
JANAYR010000067.region001	10238	10238
JANAYS010000060.region001	10238	10238
JANAYT010000057.region001	10238	10238
JANAYU010000062.region001	10238	10238
JANAYV010000061.region001	10238	10238
JANAYX010000047.region001	10238	10238
JANAZC010000028.region001	10238	10238
JANAZD010000060.region001	10238	10238
JANAZK010000024.region001	10238	10238
JANAZL010000061.region001	10238	10238
JANAZN010000060.region001	10238	10238
JANAZO010000035.region001	10238	10238
JANAZP010000008.region001	10238	10238
JANAZS010000069.region001	10238	10238
JANAZU010000067.region001	10238	10238
JANAZW010000008.region001	10238	10238
JANAZX010000019.region001	10238	10238
JANAZY010000009.region001	10238	10238
JANBAB010000054.region001	10238	10238
JANBAC010000008.region001	10238	10238
JANBAD010000007.region001	10238	10238
JANBAF010000064.region001	10238	10238
JANBAJ010000072.region001	10238	10238
JANBAK010000013.region001	10238	10238
JANBAL010000061.region001	10238	10238
JANBAM010000064.region001	10238	10238
JANBAN010000062.region001	10238	10238
JANCNW010000062.region001	10238	10238
JANCNX010000001.region001	10238	10238
JAOAMT010000001.region001	10238	10238
LIZJ01000376.1.region001	10238	10238
LLET01000034.1.region001	10238	10238
LOAL01000040.1.region001	10238	10238
LOAO01000394.1.region001	10238	10238
NKQQ01000059.1.region001	10238	10238
NLCM01000166.1.region001	10238	10238
NWUI02000123.1.region002	10238	10238
QQZZ01000181.1.region003	10238	10238
RAWY01000023.1.region001	10238	10238
RAWZ01000059.1.region001	10238	10238
RAXB01000184.1.region001	10238	10238
RAXD01000020.1.region001	10238	10238
RAXE01000152.1.region004	10238	10238
RAXF01000232.1.region004	10238	10238
RAXG01000299.1.region003	10238	10238
RAXH01000112.1.region001	10238	10238
RAXK01000010.1.region001	10238	10238
RAXN01000048.1.region001	10238	10238
RAXO01000122.1.region001	10238	10238
RAXP01000170.1.region001	10238	10238
RAXQ01000098.1.region001	10238	10238
RAXR01000046.1.region001	10238	10238
SJEZ01000029.1.region001	10238	10238
SJFA01000046.1.region001	10238	10238
SJFG01000028.1.region002	10238	10238
SJFJ01000018.1.region005	10238	10238
SJFL01000018.1.region001	10238	10238
SKBZ01000048.1.region001	10238	10238
VYXI01000313.1.region001	10238	10238
VYXK01000001.1.region001	10238	10238
CP082258.1.region008	10239	10239
JABVYS010000121.region001	10239	10239
JABVYY010000012.region001	10239	10239
JABVZB010000199.region001	10239	10239
JABVZJ010000197.region001	10239	10239
JALMFT010000001.region002	10239	10239
JAMFMO010000016.region003	10239	10239
JAMFMP010000002.region003	10239	10239
JAMFMS010000008.region003	10239	10239
JAMFMT010000003.region004	10239	10239
JAMFMU010000005.region001	10239	10239
JAMFMX010000005.region003	10239	10239
JANAXE010000002.region001	10239	10239
JANAXE010000002.region002	10239	10239
JANAXG010000046.region001	10239	10239
JANAXJ010000017.region001	10239	10239
JANAXM010000077.region001	10239	10239
JANAXN010000031.region001	10239	10239
JANAXQ010000133.region001	10239	10239
JANAXR010000020.region001	10239	10239
JANAXS010000149.region001	10239	10239
JANAXT010000202.region001	10239	10239
JANAXU010000128.region001	10239	10239
JANAXV010000030.region001	10239	10239
JANAXW010000142.region001	10239	10239
JANAXX010000072.region001	10239	10239
JANAYD010000013.region001	10239	10239
JANAYF010000144.region001	10239	10239
JANAYS010000147.region001	10239	10239
JANAYU010000074.region001	10239	10239
JANAYV010000070.region001	10239	10239
JANAYX010000058.region001	10239	10239
JANAZD010000096.region001	10239	10239
JANAZO010000004.region003	10239	10239
JANAZS010000060.region001	10239	10239
JANAZU010000092.region001	10239	10239
JANBAB010000115.region001	10239	10239
JANBAC010000066.region001	10239	10239
JANBAJ010000335.region001	10239	10239
JANBAN010000017.region001	10239	10239
LOAN01000116.1.region001	10239	10239
LOAQ01000759.1.region001	10239	10239
RAXR01000113.1.region002	10239	10239
VYXI01000265.1.region001	10239	10239
VYXK01000962.1.region001	10239	10239
BEXR01000758.1.region001	10751	10751
CP051068.1.region006	10751	10751
CP082255.1.region006	10751	10751
JABVYS010000117.region001	10751	10751
JABVYT010000098.region001	10751	10751
JABVYY010000040.region001	10751	10751
JABVYZ010000028.region001	10751	10751
JABVZA010000068.region001	10751	10751
JABVZB010000115.region001	10751	10751
JABVZC010000124.region001	10751	10751
JABVZE010000029.region001	10751	10751
JABVZF010000121.region001	10751	10751
JABVZG010000042.region001	10751	10751
JABVZJ010000141.region001	10751	10751
JABVZK010000214.region001	10751	10751
JAMFMP010000032.region001	10751	10751
JAMFMR010000043.region001	10751	10751
JAMFMS010000029.region001	10751	10751
JAMFMT010000031.region001	10751	10751
JAMFMV010000016.region002	10751	10751
JAMFMW010000057.region001	10751	10751
JAMFMX010000031.region001	10751	10751
JANAXD010000146.region001	10751	10751
JANAXE010000115.region001	10751	10751
JANAXF010000146.region001	10751	10751
JANAXG010000143.region001	10751	10751
JANAXH010000140.region001	10751	10751
JANAXI010000149.region001	10751	10751
JANAXJ010000019.region001	10751	10751
JANAXM010000177.region001	10751	10751
JANAXN010000043.region001	10751	10751
JANAXQ010000129.region001	10751	10751
JANAXR010000141.region001	10751	10751
JANAXS010000194.region001	10751	10751
JANAXU010000194.region001	10751	10751
JANAXV010000134.region001	10751	10751
JANAXW010000153.region001	10751	10751
JANAXX010000185.region001	10751	10751
JANAYB010000091.region001	10751	10751
JANAYD010000135.region001	10751	10751
JANAYF010000100.region001	10751	10751
JANAYG010000086.region001	10751	10751
JANAYM010000147.region001	10751	10751
JANAYP010000150.region001	10751	10751
JANAYR010000179.region001	10751	10751
JANAYS010000116.region001	10751	10751
JANAYT010000146.region001	10751	10751
JANAYU010000166.region001	10751	10751
JANAYV010000177.region001	10751	10751
JANAYX010000177.region001	10751	10751
JANAZB010000038.region001	10751	10751
JANAZC010000035.region001	10751	10751
JANAZD010000183.region001	10751	10751
JANAZK010000140.region001	10751	10751
JANAZL010000016.region001	10751	10751
JANAZN010000157.region001	10751	10751
JANAZO010000158.region001	10751	10751
JANAZP010000176.region001	10751	10751
JANAZS010000134.region001	10751	10751
JANAZU010000138.region001	10751	10751
JANAZW010000065.region001	10751	10751
JANAZX010000032.region001	10751	10751
JANAZY010000181.region001	10751	10751
JANBAB010000144.region001	10751	10751
JANBAC010000187.region001	10751	10751
JANBAF010000177.region001	10751	10751
JANBAJ010000792.region001	10751	10751
JANBAL010000191.region001	10751	10751
JANBAM010000152.region001	10751	10751
JANBAN010000142.region001	10751	10751
JANCNW010000171.region001	10751	10751
LIZJ01000001.1.region002	10751	10751
LLET01000001.1.region002	10751	10751
LOAL01000051.1.region001	10751	10751
LOAN01000060.1.region001	10751	10751
NKQQ01000077.1.region001	10751	10751
NLCL01000183.1.region001	10751	10751
NLCN01000280.1.region001	10751	10751
NWUI02000360.1.region001	10751	10751
RAWY01000173.1.region001	10751	10751
RAWZ01000041.1.region001	10751	10751
RAXB01000185.1.region001	10751	10751
RAXD01000015.1.region001	10751	10751
RAXE01000089.1.region001	10751	10751
RAXF01000122.1.region001	10751	10751
RAXG01000114.1.region001	10751	10751
RAXH01000284.1.region002	10751	10751
RAXK01000048.1.region001	10751	10751
RAXN01000004.1.region001	10751	10751
RAXO01000642.1.region001	10751	10751
RAXP01000155.1.region001	10751	10751
VYXI01000774.1.region001	10751	10751
CP051070.1.region004	11767	11767
JABVYS010000263.region001	11767	11767
JABVZB010000137.region001	11767	11767
JABVZC010000166.region001	11767	11767
JABVZF010000166.region001	11767	11767
JABVZJ010000387.region001	11767	11767
JALMFT010000044.region001	11767	11767
JAMFMO010000021.region003	11767	11767
JAMFMP010000023.region001	11767	11767
JAMFMR010000003.region006	11767	11767
JAMFMS010000022.region001	11767	11767
JAMFMT010000020.region001	11767	11767
JAMFMU010000022.region003	11767	11767
JAMFMV010000005.region004	11767	11767
JAMFMW010000040.region001	11767	11767
JAMFMX010000022.region001	11767	11767
JANAXD010000230.region001	11767	11767
JANAXE010000150.region001	11767	11767
JANAXF010000233.region001	11767	11767
JANAXG010000229.region001	11767	11767
JANAXH010000225.region001	11767	11767
JANAXI010000166.region001	11767	11767
JANAXJ010000220.region001	11767	11767
JANAXM010000022.region001	11767	11767
JANAXN010000149.region001	11767	11767
JANAXN010000149.region002	11767	11767
JANAXQ010000213.region001	11767	11767
JANAXR010000241.region001	11767	11767
JANAXS010000240.region001	11767	11767
JANAXU010000236.region001	11767	11767
JANAXV010000209.region001	11767	11767
JANAXW010000223.region001	11767	11767
JANAXX010000220.region001	11767	11767
JANAYB010000226.region001	11767	11767
JANAYD010000222.region001	11767	11767
JANAYF010000217.region001	11767	11767
JANAYG010000231.region001	11767	11767
JANAYM010000218.region001	11767	11767
JANAYP010000235.region001	11767	11767
JANAYR010000160.region001	11767	11767
JANAYS010000239.region001	11767	11767
JANAYT010000168.region001	11767	11767
JANAYU010000200.region001	11767	11767
JANAYV010000227.region001	11767	11767
JANAYX010000166.region001	11767	11767
JANAZB010000213.region001	11767	11767
JANAZD010000230.region001	11767	11767
JANAZK010000043.region001	11767	11767
JANAZL010000171.region001	11767	11767
JANAZN010000229.region001	11767	11767
JANAZO010000147.region001	11767	11767
JANAZP010000217.region001	11767	11767
JANAZS010000149.region001	11767	11767
JANAZT010000003.region001	11767	11767
JANAZU010000201.region001	11767	11767
JANAZY010000167.region001	11767	11767
JANBAA010000349.region001	11767	11767
JANBAB010000246.region001	11767	11767
JANBAC010000167.region001	11767	11767
JANBAD010000155.region001	11767	11767
JANBAF010000217.region001	11767	11767
JANBAJ010000329.region001	11767	11767
JANBAL010000256.region001	11767	11767
JANBAM010000171.region001	11767	11767
JANBAN010000023.region001	11767	11767
JANCNW010000178.region001	11767	11767
LOAN01000098.1.region001	11767	11767
NKQQ01000067.1.region001	11767	11767
NWUI02000132.1.region001	11767	11767
RAWY01000013.1.region001	11767	11767
RAWZ01000031.1.region001	11767	11767
RAXB01000121.1.region003	11767	11767
RAXD01000150.1.region004	11767	11767
RAXE01000044.1.region002	11767	11767
RAXF01000137.1.region003	11767	11767
RAXG01000076.1.region001	11767	11767
RAXH01000286.1.region001	11767	11767
RAXK01000036.1.region001	11767	11767
RAXN01000155.1.region001	11767	11767
RAXO01000200.1.region001	11767	11767
RAXP01000020.1.region002	11767	11767
RAXQ01000199.1.region002	11767	11767
RAXR01000129.1.region001	11767	11767
SJEZ01000060.1.region001	11767	11767
SJFA01000013.1.region001	11767	11767
SJFD01000022.1.region001	11767	11767
SJFG01000063.1.region001	11767	11767
SJFJ01000018.1.region001	11767	11767
SKBW01000015.1.region001	11767	11767
SKBZ01000010.1.region005	11767	11767
VYXI01000164.1.region001	11767	11767
VYXL01000353.1.region001	11767	11767
CP051025.1.region004	17910	12280
CP051081.1.region004	17910	12280
JABVYT010000050.region001	17910	12280
JABVYW010000057.region001	17910	12280
JABVZK010000248.region001	17910	12280
JANAYO010000124.region001	17910	12280
JANAZF010000101.region001	17910	12280
JANAZW010000230.region001	17910	12280
JANBAI010000006.region001	17910	12280
JANBAP010000100.region001	17910	12280
NLCN01000238.1.region001	17910	12280
NWUH02000264.1.region004	17910	12280
RAXL01000090.1.region001	17910	12280
VYXL01000341.1.region001	17910	12280
BEXK01000270.1.region001	17910	12790
BEXL01000456.1.region001	17910	12790
BEXS01000432.1.region001	17910	12790
CP044617.1.region004	17910	12790
CP051033.1.region004	17910	12790
CP051065.1.region004	17910	12790
CP051097.1.region004	17910	12790
CP059872.1.region004	17910	12790
JABVYV010000126.region001	17910	12790
JABVZI010000028.region001	17910	12790
JANAXP010000098.region001	17910	12790
JANAXT010000111.region001	17910	12790
JANAXY010000005.region001	17910	12790
JANAXZ010000207.region001	17910	12790
JANAYA010000042.region001	17910	12790
JANAYC010000082.region001	17910	12790
JANAYJ010000106.region001	17910	12790
JANAYN010000099.region001	17910	12790
JANAZH010000108.region001	17910	12790
JANAZI010000099.region001	17910	12790
JANAZM010000104.region001	17910	12790
JANAZR010000154.region001	17910	12790
JANAZT010000118.region001	17910	12790
JANAZV010000120.region001	17910	12790
JANAZZ010000175.region001	17910	12790
JANBAA010000155.region001	17910	12790
JANBAD010000164.region001	17910	12790
JANBAO010000089.region001	17910	12790
JANCNX010000190.region001	17910	12790
JANCNY010000088.region001	17910	12790
LOAO01000007.1.region001	17910	12790
NPKL01000012.1.region002	17910	12790
NWUG02000636.1.region001	17910	12790
RAXA01000502.1.region001	17910	12790
RAXM01000162.1.region001	17910	12790
SESK01000002.1.region001	17910	12790
SJFA01000039.1.region002	17910	12790
SJFD01000013.1.region001	17910	12790
SJFJ01000046.1.region001	17910	12790
SKBW01000002.1.region002	17910	12790
SKBY01000012.1.region001	17910	12790
SKBZ01000013.1.region001	17910	12790
VYXJ01000352.1.region001	17910	12790
BEXP01000215.1.region001	17910	17910
BEXR01000205.1.region001	17910	17910
CM030976.1.region004	17910	17910
CP051089.1.region004	17910	17910
CP061810.1.region003	17910	17910
JABVYU010000034.region001	17910	17910
JABVZH010000192.region001	17910	17910
JALMFT010000015.region001	17910	17910
JAMFMQ010000007.region004	17910	17910
JANAXK010000163.region001	17910	17910
JANAXL010000168.region001	17910	17910
JANAYH010000042.region001	17910	17910
JANAYK010000126.region001	17910	17910
JANAYQ010000089.region001	17910	17910
JANAYW010000139.region001	17910	17910
JANAZE010000107.region001	17910	17910
JANAZG010000144.region001	17910	17910
JANBAE010000189.region001	17910	17910
JANBAK010000196.region001	17910	17910
JAOAMT010000192.region001	17910	17910
JZDT01000887.1.region001	17910	17910
LOAK01000701.1.region001	17910	17910
LOAL01000504.1.region001	17910	17910
ML734551.1.region002	17910	17910
NKQP01000106.1.region001	17910	17910
NLCI01000216.1.region002	17910	17910
NLCL01000080.1.region003	17910	17910
NLCM01000041.1.region001	17910	17910
QQZZ01000179.1.region001	17910	17910
RAXC01000012.1.region001	17910	17910
RAXI01000133.1.region001	17910	17910
RAXJ01000042.1.region002	17910	17910
SJFH01000053.1.region001	17910	17910
SJFL01000023.1.region001	17910	17910
SKBX01000027.1.region002	17910	17910
BEXC01000122.1.region001	12283	12283
BEXK01000359.1.region001	12283	12283
BEXL01000331.1.region001	12283	12283
BEXM01000043.1.region001	12283	12283
BEXN01000328.1.region001	12283	12283
BEXO01000174.1.region001	12283	12283
BEXP01000382.1.region001	12283	12283
BEXQ01000120.1.region001	12283	12283
BEXR01001294.1.region001	12283	12283
BEXS01000238.1.region001	12283	12283
CM030970.1.region004	12283	12283
CP044619.1.region007	12283	12283
CP047249.1.region007	12283	12283
CP051019.1.region005	12283	12283
CP051027.1.region006	12283	12283
CP051035.1.region005	12283	12283
CP051043.1.region005	12283	12283
CP051051.1.region005	12283	12283
CP051059.1.region004	12283	12283
CP051075.1.region005	12283	12283
CP051083.1.region005	12283	12283
CP051091.1.region005	12283	12283
CP059858.1.region005	12283	12283
CP059866.1.region005	12283	12283
CP061804.2.region004	12283	12283
JABVYR010000319.region001	12283	12283
JABVYU010000129.region001	12283	12283
JABVYV010000253.region001	12283	12283
JABVYW010000312.region001	12283	12283
JABVYX010000285.region001	12283	12283
